"subject" "activity" "variable" "mean.value."
9 "SITTING" "fBodyBodyAccJerkMag-std()" -0.983276251694915
9 "SITTING" "fBodyBodyGyroMag-std()" -0.963378228474576
9 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.989503941694915
9 "STANDING" "tBodyAcc-mean()-X" 0.278915803962264
9 "STANDING" "tBodyAcc-mean()-Y" -0.0183516360396226
9 "STANDING" "tBodyAcc-mean()-Z" -0.105910832679245
9 "STANDING" "tGravityAcc-mean()-X" 0.965528899622642
9 "STANDING" "tGravityAcc-mean()-Y" -0.164713175490566
9 "STANDING" "tGravityAcc-mean()-Z" 0.0645975994528302
9 "STANDING" "tBodyAccJerk-mean()-X" 0.0752280703207547
9 "STANDING" "tBodyAccJerk-mean()-Y" 0.00617255520183019
9 "STANDING" "tBodyAccJerk-mean()-Z" -0.00658737093471698
9 "STANDING" "tBodyGyro-mean()-X" -0.0262433562254717
9 "STANDING" "tBodyGyro-mean()-Y" -0.0659637517169811
9 "STANDING" "tBodyGyro-mean()-Z" 0.0761946738773585
9 "STANDING" "tBodyGyroJerk-mean()-X" -0.101358786226415
9 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0438507492018868
9 "STANDING" "tBodyGyroJerk-mean()-Z" -0.052278397190566
9 "STANDING" "tBodyAccMag-mean()" -0.961207616226415
9 "STANDING" "tGravityAccMag-mean()" -0.961207616226415
9 "STANDING" "tBodyAccJerkMag-mean()" -0.981495125660377
9 "STANDING" "tBodyGyroMag-mean()" -0.946961381132076
9 "STANDING" "tBodyGyroJerkMag-mean()" -0.984407077924528
9 "STANDING" "fBodyAcc-mean()-X" -0.986724998867925
9 "STANDING" "fBodyAcc-mean()-Y" -0.943348788679245
9 "STANDING" "fBodyAcc-mean()-Z" -0.965473514528302
9 "STANDING" "fBodyAcc-meanFreq()-X" 0.0627177564339623
9 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0344990030962264
9 "STANDING" "fBodyAcc-meanFreq()-Z" 0.0993963491132075
9 "STANDING" "fBodyAccJerk-mean()-X" -0.985353492641509
9 "STANDING" "fBodyAccJerk-mean()-Y" -0.967884709433962
9 "STANDING" "fBodyAccJerk-mean()-Z" -0.982632302830189
9 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.267947792641509
9 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.173615099864151
9 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0650475083622642
9 "STANDING" "fBodyGyro-mean()-X" -0.950380286226415
9 "STANDING" "fBodyGyro-mean()-Y" -0.975133868867925
9 "STANDING" "fBodyGyro-mean()-Z" -0.96826485509434
9 "STANDING" "fBodyGyro-meanFreq()-X" -0.188670854654717
9 "STANDING" "fBodyGyro-meanFreq()-Y" -0.130161072926415
9 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0512384435037736
9 "STANDING" "fBodyAccMag-mean()" -0.960337344339623
9 "STANDING" "fBodyAccMag-meanFreq()" 0.0328961071132075
9 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.979078785660377
9 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.293685314135849
9 "STANDING" "fBodyBodyGyroMag-mean()" -0.956733900188679
9 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.199913549754717
9 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.983188091886792
9 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0570238664471698
9 "STANDING" "tBodyAcc-std()-X" -0.988949247358491
9 "STANDING" "tBodyAcc-std()-Y" -0.931900148301887
9 "STANDING" "tBodyAcc-std()-Z" -0.951670257924528
9 "STANDING" "tGravityAcc-std()-X" -0.988432084716981
9 "STANDING" "tGravityAcc-std()-Y" -0.965687978301887
9 "STANDING" "tGravityAcc-std()-Z" -0.958810153207547
9 "STANDING" "tBodyAccJerk-std()-X" -0.985459068490566
9 "STANDING" "tBodyAccJerk-std()-Y" -0.967720399622641
9 "STANDING" "tBodyAccJerk-std()-Z" -0.985301940754717
9 "STANDING" "tBodyGyro-std()-X" -0.947790802075472
9 "STANDING" "tBodyGyro-std()-Y" -0.971332584339623
9 "STANDING" "tBodyGyro-std()-Z" -0.968167046415094
9 "STANDING" "tBodyGyroJerk-std()-X" -0.971514312075472
9 "STANDING" "tBodyGyroJerk-std()-Y" -0.988107413962264
9 "STANDING" "tBodyGyroJerk-std()-Z" -0.981293117924528
9 "STANDING" "tBodyAccMag-std()" -0.948600432641509
9 "STANDING" "tGravityAccMag-std()" -0.948600432641509
9 "STANDING" "tBodyAccJerkMag-std()" -0.979994800566038
9 "STANDING" "tBodyGyroMag-std()" -0.931286778679245
9 "STANDING" "tBodyGyroJerkMag-std()" -0.98143282754717
9 "STANDING" "fBodyAcc-std()-X" -0.990060962641509
9 "STANDING" "fBodyAcc-std()-Y" -0.930286443396226
9 "STANDING" "fBodyAcc-std()-Z" -0.947905911320755
9 "STANDING" "fBodyAccJerk-std()-X" -0.986934133584906
9 "STANDING" "fBodyAccJerk-std()-Y" -0.969934103584906
9 "STANDING" "fBodyAccJerk-std()-Z" -0.986654459433962
9 "STANDING" "fBodyGyro-std()-X" -0.948275234150943
9 "STANDING" "fBodyGyro-std()-Y" -0.969442882075472
9 "STANDING" "fBodyGyro-std()-Z" -0.971282183584906
9 "STANDING" "fBodyAccMag-std()" -0.950204045849057
9 "STANDING" "fBodyBodyAccJerkMag-std()" -0.980184086603774
9 "STANDING" "fBodyBodyGyroMag-std()" -0.928838303773585
9 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.980329709433962
9 "WALKING" "tBodyAcc-mean()-X" 0.273899207962963
9 "WALKING" "tBodyAcc-mean()-Y" -0.0170809740090741
9 "WALKING" "tBodyAcc-mean()-Z" -0.107621819518519
9 "WALKING" "tGravityAcc-mean()-X" 0.951524391481481
9 "WALKING" "tGravityAcc-mean()-Y" -0.233918282592593
9 "WALKING" "tGravityAcc-mean()-Z" 0.0757356734814815
9 "WALKING" "tBodyAccJerk-mean()-X" 0.0897770721666667
9 "WALKING" "tBodyAccJerk-mean()-Y" 0.00890588563518519
9 "WALKING" "tBodyAccJerk-mean()-Z" 0.000658706162574074
9 "WALKING" "tBodyGyro-mean()-X" -0.0554883847662963
9 "WALKING" "tBodyGyro-mean()-Y" -0.06124278833
9 "WALKING" "tBodyGyro-mean()-Z" 0.0842484921022222
9 "WALKING" "tBodyGyroJerk-mean()-X" -0.0776692754648148
9 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0552536572125926
9 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0510976492333333
9 "WALKING" "tBodyAccMag-mean()" -0.186514650759259
9 "WALKING" "tGravityAccMag-mean()" -0.186514650759259
9 "WALKING" "tBodyAccJerkMag-mean()" -0.320129322962963
9 "WALKING" "tBodyGyroMag-mean()" -0.243711124444444
9 "WALKING" "tBodyGyroJerkMag-mean()" -0.543979500555556
9 "WALKING" "fBodyAcc-mean()-X" -0.31744092037037
9 "WALKING" "fBodyAcc-mean()-Y" 0.111321097159074
9 "WALKING" "fBodyAcc-mean()-Z" -0.554942138148148
9 "WALKING" "fBodyAcc-meanFreq()-X" -0.395518048333333
9 "WALKING" "fBodyAcc-meanFreq()-Y" 0.0291755441388148
9 "WALKING" "fBodyAcc-meanFreq()-Z" -0.00590768681611111
9 "WALKING" "fBodyAccJerk-mean()-X" -0.39082198537037
9 "WALKING" "fBodyAccJerk-mean()-Y" -0.0669378062222222
9 "WALKING" "fBodyAccJerk-mean()-Z" -0.648905254074074
9 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.292088318740741
9 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.330560047666667
9 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.186832027011111
9 "WALKING" "fBodyGyro-mean()-X" -0.253399360296296
9 "WALKING" "fBodyGyro-mean()-Y" -0.535422096111111
9 "WALKING" "fBodyGyro-mean()-Z" -0.461464065555556
9 "WALKING" "fBodyGyro-meanFreq()-X" -0.149193146411111
9 "WALKING" "fBodyGyro-meanFreq()-Y" -0.339593023611111
9 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0485169126196296
9 "WALKING" "fBodyAccMag-mean()" -0.275156242062037
9 "WALKING" "fBodyAccMag-meanFreq()" 0.0782256056231481
9 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.289753952407407
9 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.0164170631888889
9 "WALKING" "fBodyBodyGyroMag-mean()" -0.489166383703704
9 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.04588148655205
9 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.645075178148148
9 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.00706010794259259
9 "WALKING" "tBodyAcc-std()-X" -0.327961801111111
9 "WALKING" "tBodyAcc-std()-Y" 0.138912923691296
9 "WALKING" "tBodyAcc-std()-Z" -0.518932634814815
9 "WALKING" "tGravityAcc-std()-X" -0.978397287962963
9 "WALKING" "tGravityAcc-std()-Y" -0.971056501481481
9 "WALKING" "tGravityAcc-std()-Z" -0.95805876537037
9 "WALKING" "tBodyAccJerk-std()-X" -0.373217585
9 "WALKING" "tBodyAccJerk-std()-Y" -0.0319265467387037
9 "WALKING" "tBodyAccJerk-std()-Z" -0.686268420555556
9 "WALKING" "tBodyGyro-std()-X" -0.329624620185185
9 "WALKING" "tBodyGyro-std()-Y" -0.420865007777778
9 "WALKING" "tBodyGyro-std()-Z" -0.48653265537037
9 "WALKING" "tBodyGyroJerk-std()-X" -0.283767987222222
9 "WALKING" "tBodyGyroJerk-std()-Y" -0.702402935925926
9 "WALKING" "tBodyGyroJerk-std()-Z" -0.591668608148148
9 "WALKING" "tBodyAccMag-std()" -0.323878324074074
9 "WALKING" "tGravityAccMag-std()" -0.323878324074074
9 "WALKING" "tBodyAccJerkMag-std()" -0.310071425166667
9 "WALKING" "tBodyGyroMag-std()" -0.425798469148148
9 "WALKING" "tBodyGyroJerkMag-std()" -0.63778595537037
9 "WALKING" "fBodyAcc-std()-X" -0.332520626851852
9 "WALKING" "fBodyAcc-std()-Y" 0.0805646237194445
9 "WALKING" "fBodyAcc-std()-Z" -0.537026414814815
9 "WALKING" "fBodyAccJerk-std()-X" -0.411500068148148
9 "WALKING" "fBodyAccJerk-std()-Y" -0.0606839140548148
9 "WALKING" "fBodyAccJerk-std()-Z" -0.723051140740741
9 "WALKING" "fBodyGyro-std()-X" -0.357633378703704
9 "WALKING" "fBodyGyro-std()-Y" -0.365361208555556
9 "WALKING" "fBodyGyro-std()-Z" -0.543997593703704
9 "WALKING" "fBodyAccMag-std()" -0.458344792407407
9 "WALKING" "fBodyBodyAccJerkMag-std()" -0.342411927851852
9 "WALKING" "fBodyBodyGyroMag-std()" -0.481750218518519
9 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.654010147222222
9 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.280198851190476
9 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.00563047804309524
9 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110526066428571
9 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.932302200476191
9 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.167462317142857
9 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0788822410992857
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0711457160166667
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.01511589985
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0100212901547619
9 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.136618653071429
9 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0346755727619048
9 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0711758197607143
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0482532079928571
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0495415503071429
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0339213064857143
9 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.320449387166667
9 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.320449387166667
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.0372666071540476
9 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.121686320740476
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.509466648095238
9 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.235309825547619
9 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.167518099964286
9 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.259812204547619
9 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.445576739047619
9 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0233642533238095
9 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.18074894412381
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.0619687485333333
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0269769415214286
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.345376541261905
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.377130942619048
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.386323443795238
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.117402352561905
9 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.22735956545
9 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.402332301666667
9 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.18319480152381
9 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.246346934452381
9 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.134716107404762
9 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0645117088119048
9 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.331150229285714
9 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.0581788548595238
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.158413334683333
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0799656144309524
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.373898631190476
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.110970740980952
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.565396130714286
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0564155791166667
9 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.406471051190476
9 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.186532377428571
9 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.281982181666667
9 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.942806478333333
9 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.925685893571429
9 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.93400831
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.134593836190476
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.0158059210738095
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.404005582309524
9 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.318692525928571
9 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.37320816
9 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.250648085714286
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.455980756428571
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.574964116428571
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.394542240714286
9 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.353204008095238
9 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.353204008095238
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.159631710516667
9 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.284249712071429
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.563640131190476
9 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.466325681428571
9 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.1199936036
9 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.357407559285714
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.108062740547619
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.00722860241119048
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.461599141904762
9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.351630000285714
9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.360972848571429
9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.3436733
9 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" 0.153124178119048
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.1505077506
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.34938720602381
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.593472444285714
9 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.270187595833333
9 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0287523860708333
9 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.116952464895833
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.918544812291667
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.3149610125
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0811803405
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.07297243298125
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00417361847916667
9 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00525879898958333
9 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0903340029875
9 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.154721289270833
9 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0911681484547917
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.144485986527083
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0365419164020833
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0767242496041667
9 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.000971394711666667
9 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.000971394711666667
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.316050382083333
9 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.201217274
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.663637117708333
9 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.0746328434375
9 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.1019354328
9 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.5395910825
9 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.505013560208333
9 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.149770907839583
9 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.250961613735417
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.2370530733125
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.338102216666667
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.714554172708333
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.439499582708333
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.468496864166667
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.313514801541667
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.361096856875
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.517025245833333
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.485701745833333
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.284366648060417
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.4652097360625
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.219122886220833
9 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.165242147958333
9 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0383017813479167
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.261956679958333
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.10096009774375
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.45369356625
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.291977707054167
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.731422357916667
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.144010749210625
9 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0260971840270833
9 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.00406536043541667
9 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.379717488104167
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.952562395625
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.927648821458333
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.92161847875
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.186944664541667
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.311861356875
9 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.748809454166667
9 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.415251317916667
9 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.3302332351
9 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.477365945208333
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.525533949791667
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.763053512083333
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.657907649166667
9 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.136552217494583
9 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.136552217494583
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.313363553125
9 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.288429008639583
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.748954848541667
9 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.00838243761666667
9 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.0191328333041667
9 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.349600353270833
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.207231605488542
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.330391429583333
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.783004506458333
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.4372253275
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.243612269004167
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.523744300833333
9 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.255659340833333
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.391313399375
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.308585869854167
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.793104483333333
10 "LAYING" "tBodyAcc-mean()-X" 0.274227162571429
10 "LAYING" "tBodyAcc-mean()-Y" -0.0166103510562857
10 "LAYING" "tBodyAcc-mean()-Z" -0.107310493242857
10 "LAYING" "tGravityAcc-mean()-X" -0.206783742242857
10 "LAYING" "tGravityAcc-mean()-Y" -0.0199270225714286
10 "LAYING" "tGravityAcc-mean()-Z" 0.893884468571429
10 "LAYING" "tBodyAccJerk-mean()-X" 0.0783960268571429
10 "LAYING" "tBodyAccJerk-mean()-Y" 0.0132805054325714
10 "LAYING" "tBodyAccJerk-mean()-Z" -0.00154105089764286
10 "LAYING" "tBodyGyro-mean()-X" -0.0161545406857143
10 "LAYING" "tBodyGyro-mean()-Y" -0.113675060885714
10 "LAYING" "tBodyGyro-mean()-Z" 0.0966210349428571
10 "LAYING" "tBodyGyroJerk-mean()-X" -0.1022095722
10 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0347735325871429
10 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0576790435142857
10 "LAYING" "tBodyAccMag-mean()" -0.961834634857143
10 "LAYING" "tGravityAccMag-mean()" -0.961834634857143
10 "LAYING" "tBodyAccJerkMag-mean()" -0.988349656571429
10 "LAYING" "tBodyGyroMag-mean()" -0.951777099571429
10 "LAYING" "tBodyGyroJerkMag-mean()" -0.990839526285714
10 "LAYING" "fBodyAcc-mean()-X" -0.980213187428571
10 "LAYING" "fBodyAcc-mean()-Y" -0.963635575142857
10 "LAYING" "fBodyAcc-mean()-Z" -0.974580069142857
10 "LAYING" "fBodyAcc-meanFreq()-X" -0.34641362517
10 "LAYING" "fBodyAcc-meanFreq()-Y" -0.1830181401
10 "LAYING" "fBodyAcc-meanFreq()-Z" 0.130679193077143
10 "LAYING" "fBodyAccJerk-mean()-X" -0.988580046285714
10 "LAYING" "fBodyAccJerk-mean()-Y" -0.984752927142857
10 "LAYING" "fBodyAccJerk-mean()-Z" -0.985544945285714
10 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.06559671734
10 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.0185799188572857
10 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0652078600842857
10 "LAYING" "fBodyGyro-mean()-X" -0.975892407428571
10 "LAYING" "fBodyGyro-mean()-Y" -0.976092920571429
10 "LAYING" "fBodyGyro-mean()-Z" -0.985957788
10 "LAYING" "fBodyGyro-meanFreq()-X" -0.125551597817143
10 "LAYING" "fBodyGyro-meanFreq()-Y" -0.2155078006
10 "LAYING" "fBodyGyro-meanFreq()-Z" 0.100235755224429
10 "LAYING" "fBodyAccMag-mean()" -0.968020521285714
10 "LAYING" "fBodyAccMag-meanFreq()" -0.121302340485714
10 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.987514525142857
10 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.353266127962857
10 "LAYING" "fBodyBodyGyroMag-mean()" -0.970249638857143
10 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.124998552485714
10 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.988695277714286
10 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.090987582813
